id	tweet	emotion	offensive	tweet_proc	cat1_score	cat2_score	cat3_score
5711	"HASHTAG💥 HEAVY AS A FEATHER 📙 by USER ⭐ HASHTAG on HASHTAG HASHTAG HASHTAG  "" 'i'm a promising writer'said a promising writer's head""""i'm in the booki need a hooki'll never give up this prize"" URL"	others	0	"hashtag : collision : heavy as a feather : orange_book : by user : star : hashtag on hashtag hashtag hashtag "" ' i ' m a promising writer'said a promising writer ' s head "" "" i ' m in the booki need a hooki ' ll never give up this prize "" url"	0.01870277151465416	0.015017407014966011	0.019837720319628716
5712	Champs,Which star is running the show tonight? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	joy	0	champs , which star is running the show tonight ? hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag	0.01752682402729988	0.01523003913462162	0.022251823917031288
5713	🇳🇱 USER wins the 1st lef of the semi-finals in the HASHTAG 🔝 Their 6 consecutive away wins this season in the HASHTAG🙌 What an achievment for this guys! HASHTAG HASHTAG HASHTAG  URL	joy	0	🇳 🇱 user wins the 1st lef of the semi-finals in the hashtag : TOP_arrow : their 6 consecutive away wins this season in the hashtag : raising_hands : what an achievment for this guys ! hashtag hashtag hashtag url	0.018640778958797455	0.015629256144165993	0.020655810832977295
5714	Night King tans just about as well as I do HASHTAG	others	0	night king tans just about as well as i do hashtag	0.01715107262134552	0.016279753297567368	0.021239496767520905
5715	"Für HASHTAG:""Come mothers and fathers throughout the landDon't criticize what you can't understandYour sons and your daughters are beyond your commandYour old road is rapidly agingPlease get out of the new one (...)For the times, they are a-changin' "" HASHTAG"	others	0	"für hashtag : "" come mothers and fathers throughout the landdo n't criticize what you can't understandyour sons and your daughters are beyond your commandyour old road is rapidly agingplease get out of the new one ( ... ) for the times , they are a-changin ' "" hashtag"	0.03348902612924576	0.01289081759750843	0.01420621108263731
5716	Is it just me or did someone else feel down low key wished the HASHTAG to win just to have HASHTAG die horribly at the hands of the HASHTAG??? HASHTAG	sadness	0	is it just me or did someone else feel down low key wished the hashtag to win just to have hashtag die horribly at the hands of the hashtag ? ? ? hashtag	0.02332182601094246	0.01446039229631424	0.016542088240385056
5717	We are the Champions! 🔵🔴 Congratulations USER  HASHTAG HASHTAG  URL	joy	0	we are the champions ! : blue_circle : : red_circle : congratulations user hashtag hashtag url	0.01862500049173832	0.015299923717975616	0.022268444299697876
5718	Thankfully, the HASHTAG restoration committee has no shortage of material from which to work. This sketch was done by one of the caricature artists outside the cathedral just moments before the fire HASHTAG  URL	others	0	thankfully , the hashtag restoration committee has no shortage of material from which to work . this sketch was done by one of the caricature artists outside the cathedral just moments before the fire hashtag url	0.014732607640326023	0.02127571776509285	0.039618294686079025
5719	The world’s cathedral will rise up from the ashes and live again. A beautiful Easter reminder ❤️ HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	the world ’ s cathedral will rise up from the ashes and live again . a beautiful easter reminder : red_heart : hashtag hashtag hashtag hashtag hashtag url	0.03317910432815552	0.012653244659304619	0.014955632388591766
5720	... Ain’t no easy way, no easy way out ...!! HASHTAG HASHTAG	others	0	... ain ’ t no easy way , no easy way out ... ! ! hashtag hashtag	0.030003441497683525	0.014307808130979538	0.015125569887459278
5721	A socialist HASHTAG Defying US-led Pressure, led by the working class. “Socialism Gave Power To The Working Class In Venezuela” ... People Across The World SEE Venezuela's Sovereignty.😱  URL	others	0	a socialist hashtag defying us-led pressure , led by the working class . “ socialism gave power to the working class in venezuela ” ... people across the world see venezuela ' s sovereignty . : face_screaming_in_fear : url	0.040835727006196976	0.012514476664364338	0.015858052298426628
5722	USER Books are so much more - they are friends, companions, a refuge, a haven! Get lost in the world of books! Happy reading!  HASHTAG USER USER	joy	0	user books are so much more - they are friends , companions , a refuge , a haven ! get lost in the world of books ! happy reading ! hashtag user user	0.19359932839870453	0.014023074880242348	0.017540838569402695
5723	Messi is actually the best ever. Just WOW HASHTAG	joy	0	messi is actually the best ever . just wow hashtag	0.02412058785557747	0.013661306351423264	0.017684610560536385
5724	Adam got me this awesome HASHTAG tee so I can rep USER while at work! Go you reds! HASHTAG HASHTAG  URL	joy	0	adam got me this awesome hashtag tee so i can rep user while at work ! go you reds ! hashtag hashtag url	0.019880974665284157	0.01435976941138506	0.017896095290780067
5725	Not like HASHTAG fans to shame themselves with knuckle dragging behaviour in Europe is it? HASHTAG HASHTAG	others	0	not like hashtag fans to shame themselves with knuckle dragging behaviour in europe is it ? hashtag hashtag	0.03390131890773773	0.012725289911031723	0.013349708169698715
5726	"USER USER USER From this article about  HASHTAG HASHTAG and HASHTAG: ""one of the main pillars of the business model is sale of HASHTAG offsets – rationalizing a continuance of same carbon based lifestyle by constructing a faux fantasy that anyone with monetary wealth, can buy into."""	others	0	"user user user from this article about hashtag hashtag and hashtag : "" one of the main pillars of the business model is sale of hashtag offsets – rationalizing a continuance of same carbon based lifestyle by constructing a faux fantasy that anyone with monetary wealth , can buy into . """	0.20464035868644714	0.01709057204425335	0.028577981516718864
5727	I think I know where Bran went to during that battle.. HASHTAG HASHTAG USER  URL	others	0	i think i know where bran went to during that battle .. hashtag hashtag user url	0.027267126366496086	0.01351988222450018	0.015793705359101295
5728	And how the fuck is the HASHTAG immune to dragonfire!?!?! He gets killed by dragon glass but not by dragon fire?¿ make it make sense HASHTAG leak	anger	1	and how the fuck is the hashtag immune to dragonfire ! ? ! ? ! he gets killed by dragon glass but not by dragon fire ? ¿ make it make sense hashtag leak	0.06492926180362701	0.012462915852665901	0.011777120642364025
5729	Ok but I'd be pissed if I had to rebury all the Stark dead.  HASHTAG HASHTAG HASHTAG	others	0	ok but i ' d be pissed if i had to rebury all the stark dead . hashtag hashtag hashtag	0.027802737429738045	0.014258034527301788	0.014712706208229065
5730	"Propaganda: When the legacy news media provides blanket coverage of HASHTAG, but is silent for 22 weeks of protests where people were killed, lost eyes & limbs, & beaten like this by ""law enforcement""? HASHTAG HASHTAG  URL"	others	0	"propaganda : when the legacy news media provides blanket coverage of hashtag , but is silent for 22 weeks of protests where people were killed , lost eyes & limbs , & beaten like this by "" law enforcement "" ? hashtag hashtag url"	0.02970799058675766	0.012543313205242157	0.015861082822084427
5731	Stay out of HASHTAG! USER USER We do not need another war on our hands. It's not our fight. USER USER	anger	0	stay out of hashtag ! user user we do not need another war on our hands . it ' s not our fight . user user	0.03094681166112423	0.014457340352237225	0.014855029061436653
5732	Venezuelans at severe disadvantage without firepower HASHTAG facts:2012: 18,000 homicides2012: Chavez bans private ownership of firearms; to prevent citizens from murdering each other. 2016: 28,479 homicidesSources: URL URL	anger	0	venezuelans at severe disadvantage without firepower hashtag facts : 2012 : 18,000 homicides 2012 : chavez bans private ownership of firearms ; to prevent citizens from murdering each other . 2016 : 28,479 homicidessources : url url	0.6462715268135071	0.03739633783698082	0.03889421746134758
5733	HASHTAG Today we have begun the definitive phase for the cessation of the usurpation. Operation Freedom has been activated. ... Everyone to mobilize. It is time to conquer our Freedom. Strength, Strength and Faith! URL	joy	0	hashtag today we have begun the definitive phase for the cessation of the usurpation . operation freedom has been activated . ... everyone to mobilize . it is time to conquer our freedom . strength , strength and faith ! url	0.02429390326142311	0.014161537401378155	0.018148956820368767
5734	Struggle is real folks... Happy HASHTAG all you bibliophiles..! Have a ball reading..!😋  URL	joy	0	struggle is real folks ... happy hashtag all you bibliophiles .. ! have a ball reading .. ! : face_savoring_food : url	0.043647173792123795	0.012294217944145203	0.013914824463427067
5735	THATS THE GOAT!!!! GOLAZOOOOOOOOOO!!! HASHTAG  holy shit!!	joy	0	thats the goat ! ! ! golazoooooooooo ! ! ! hashtag holy shit ! !	0.02045331336557865	0.015057600103318691	0.018135370686650276
5736	Come on Redmen, you know what you have to do!!  Keep the faith! Up the Reds!  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	come on redmen , you know what you have to do ! ! keep the faith ! up the reds ! hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag url	0.021167229861021042	0.014886743389070034	0.018297921866178513
5737	HASHTAG is everywhere. Here, today, from HASHTAG HASHTAG We keep up the fight! Vamoss!!! USER USER HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG USER  URL	joy	0	hashtag is everywhere . here , today , from hashtag hashtag we keep up the fight ! vamoss ! ! ! user user hashtag hashtag hashtag hashtag hashtag hashtag user url	0.02157147228717804	0.01445760577917099	0.01837548241019249
5738	USER A great example for why neurodiversity matters! HASHTAG HASHTAG HASHTAG	others	0	user a great example for why neurodiversity matters ! hashtag hashtag hashtag	0.04551766440272331	0.012923878617584705	0.015869546681642532
5739	Yo FR tho. When Game of Thrones ends I'll probs enter a major depression like it's November 8, 2016 again.  HASHTAG	sadness	0	yo fr tho . when game of thrones ends i ' ll probs enter a major depression like it ' s november 8 , 2016 again . hashtag	0.029438462108373642	0.014863482676446438	0.015331227332353592
5740	Best battle scene for sure HASHTAG	others	0	best battle scene for sure hashtag	0.017494402825832367	0.01582077331840992	0.022012587636709213
